rewrite,gentile_h_ville_impr1,gentile_h_ville_impr2,nomcaractère
neuvillois,Neuvillois,
neuvillois,Neuvillois,
neyrolands,Neyrolands,
nievrants,Nièvrants,
onciolan,Onciolan,
ordonnaxien,Ordonnaxien,
ornesien,Ornésien,
triolin,Triolin,
oyonnaxien,Oyonnaxien,
parcevin,Parcevin,
parveran,Parveran,
peronnais,Péronnais,
peronnassien,Péronnassien,
perougien,Pérougien,
perrexien,Perrexien,
peyriatis,Peyriatis,
peyriolan,Peyriolan,
pieziacois,Piéziacois,
pirajellien,Pirajellien,
pizolands,Pizolands,
plagnard,Plagnard,
polliatis,Polliatis,
pollieutants,Pollieutants,
poncinois,Poncinois,
pondinois,Pondinois,
pontevallois,Pontevallois,
pont-de-veylois,Pont-de-Veylois,,15
bedouin,Bédouin,
pougnerands,Pougnerands,
pouillatis,Pouillatis,
premeyzelan,Prémeyzélan,
pennon,Pennon,
pressiatis,Pressiatis,
premoennois,Prémoënnois,
priaysien,Priaysien,
pugiolan,Pugiolan,
ramassard,Ramassard,
ranceen,Rancéen,
replongeard,Replongeard,
rebennien,Rebennien,
talanconnais,Talançonnais,
reyssoulis,Reyssoulis,
rignard,Rignard,
rossillonnais,Rossillonnais,
ruffiolan,Ruffiolan,
bagesien,Bagésien,
corcien,Corcien,
benoitien,Benoitien,
spinosien,Spinosien,
sansolian,Sansolian,
saint-cyrien,Saint-Cyrien,,12
san-denien,San-Denien,,10
sandenien,Sandenien,
desiderien,Désidérien,
desiderien,Désidérien,
desiderien,Désidérien,
santaloin,Santaloin,
stephanois,Stéphanois,
stephanois,Stéphanois,
saint-genesien,Saint-Genésien,,14
san-germinois,San-Germinois,,13
saint-germinois,Saint-Germinois,,15
gonvillois,Gonvillois,
buyatin,Buyatin,
thurignacien,Thurignacien,
juliveylois,Juliveylois,
saint-laurentin,Saint-Laurentin,,15
marcellinois,Marcellinois,
saint-martenants,Saint-Martenants,,16
san-martinois,San-Martinois,,13
saint-martinois,Saint-Martinois,,15
mauricien,Mauricien,
remensois,Rémensois,
varaxois,Varaxois,
rambertois,Rambertois,
sanrimois,Sanrimois,
saint-sorlinois,Saint-Sorlinois,,15
trivicourtois,Trivicourtois,
utingeois,Utingeois,
villibadois,Villibadois,
saint-cruzien,Saint-Cruzien,,13
euphemien,Euphémien,
samognatis,Samognatis,
sandranais,Sandranais,
sauvernien,Sauvernien,
segnerands,Segnerands,
sergien,Sergien,
sermoyard,Sermoyard,
serrierois,Serrièrois,
servassien,Servassien,
seysselan,Seysselan,
simandrin,Simandrin,
songiolan,Songiolan,
souclinois,Souclinois,
surdiolan,Surdiolan,
tarcholands,Tarcholands,
tenaysien,Tenaysien,
thilois,Thilois,
thoirysien,Thoirysien,
thoisseyens,Thoisseyens,
torciolan,Torciolan,
tossiatis,Tossiatis,
toussinois,Toussinois,
tramoyens,Tramoyens,
treffortois,Treffortois,
trevoltien,Trévoltien,
varambonnais,Varambonnais,
vauxois,Vauxois,
verjonnais,Verjonnais,
versonnexois,Versonnexois,
vicusien,Vicusien,
villardois,Villardois,
villeboisien,Villeboisien,
villemontois,Villemontois,
villeneuvois,Villeneuvois,
surannais,Surannais,
villatus,Villatus,
villetois,Villetois,
villacucien,Villacucien,
viriatis,Viriatis,
viriolan,Viriolan,
viriolan,Viriolan,
vonnassien,Vonnassien,
abbecourtois,Abbecourtois,
acheryens,Acheryens,
aceen,Acéen,
aguilcourtois,Aguilcourtois,
aisonvillois-et-bernovillois,"Aisonvillois et Bernovillois",,28
aizellois,Aizellois,
aizyjois,Aizyjois,
alaincourtois,Alaincourtois,
amblenois,Amblenois,
ambrierois,Ambriérois,
amifontenois,Amifontenois,
amignyrouysien,Amignyrouysien,
anguilcourtois,Anguilcourtois,
anizien,Anizien,
alnetuns,Alnetuns,
archonais,Archonais,
artempois,Artempois,
artongeois,Artongeois,
athissien,Athissien,
attillien,Attillien,
aubencheulois,Aubencheulois,
aubentonnais,Aubentonnais,
aubinois,Aubinois,
albignyacois,Albignyacois,
audignicourtois,Audignicourtois,
audignois,Audignois,
aulnoisien,Aulnoisien,
autremencourtois,Autremencourtois,
autrevillais,Autrevillais,
azycien,Azycien,
barentonais,Barentonais,
barisien,Barisien,
barzyens,Barzyens,
bassolois,Bassolois,
beaumeen,Beauméen,
bellovisien,Bellovisien,
beaurivois,Beaurivois,
beautorois,Beautorois,
beauvoisien,Beauvoisien,
becquignois,Becquignois,
bellenglisois,Bellenglisois,
belleusien,Belleusien,
bellicourtois,Bellicourtois,
bernotois,Bernotois,
berneen,Bernéen,
berrieusien,Berrieusien,
berryacois,Berryacois,
bertaucourtois,Bertaucourtois,
berthenicourtois,Berthenicourtois,
bertricourtois,Bertricourtois,
berzycien,Berzycien,
besmontois,Besmontois,
bethancourtois,Béthancourtois,
beugneusien,Beugneusien,
beuvardois,Beuvardois,
bezuyat,Bézuyat,
bezuacois,Bézuacois,
bichancourtois,Bichancourtois,
bieuxyois,Bieuxyois,
bievrois,Bièvrois,
billysien,Billysien,
billyacois,Billyacois,
blerancourtois,Blérancourtois,
bohainois,Bohainois,
sylvestrien,Sylvestrien,
boncourtois,Boncourtois,
bonneillois,Bonneillois,
bosmontois,Bosmontois,
bouconvillois,Bouconvillois,
bouesien,Bouésien,
bouffignereusien,Bouffignereusien,
bourcominois,Bourcominois,
brainois,Brainois,
brancourtois,Brancourtois,
brancourtois,Brancourtois,
braslois,Braslois,
brayois,Brayois,
brayard,Brayard,
brecois,Bréçois,
brenellois,Brenellois,
briois,Briois,
brumetzien,Brumetzien,
brunehamelois,Brunehamelois,
bruyerois,Bruyérois,
bruyerois,Bruyérois,
bucillois,Bucillois,
bucyquois,Bucyquois,
bucyacois,Bucyacois,
buirois,Buirois,
buironfossois,Buironfossois,
burellois,Burellois,
buzanceen,Buzancéen,
camelinois,Camelinois,
castrois,Castrois,
caulaincourtois,Caulaincourtois,
caumontois,Caumontois,
cellois,Cellois,
cerseuillois,Cerseuillois,
cessierois,Cessièrois,
chacrisois,Chacrisois,
chaillevoisien,Chaillevoisien,
chalandreen,Chalandréen,
chambrysien,Chambrysien,
chaoursien,Chaoursien,
carlesien,Carlésien,
charmois,Charmois,
chartevois,Chartévois,
chassemysien,Chassemysien,
casteltheodoricien,Castelthéodoricien,
chatillonnais,Châtillonnais,
chatillonnais,Châtillonnais,
chaudardais,Chaudardais,
chaudunois,Chaudunois,
chaunois,Chaunois,
chavignonnais,Chavignonnais,
chavignien,Chavignien,
chermizyacois,Chermizyacois,
chery-chartreuvois,Chéry-Chartreuvois,,18
chevennois,Chevennois,
chevresien,Chevrésien,
cahusas,Cahusas,
guernouillat,Guernouillat,
cerisien,Cerisien,
chivresien,Chivresien,
chiviacussien,Chiviacussien,
ciergeois,Ciergeois,
cillois,Cillois,
clastrois,Clastrois,
coeuvreen,Coeuvréen,
conciacien,Conciacien,
commenchonois,Commenchonois,
concevreusien,Concevreusien,
condeen,Condéen,
condeen,Condéen,
condrinois,Condrinois,
connigeois,Connigeois,
corbenien,Corbenien,
coucyssois,Coucyssois,
coucycois,Coucycois,
coulongeois,Coulongeois,
couprusien,Couprusien,
courmellois,Courmellois,
varennois,Varennois,
courtrizien,Courtrizien,
coveronnais,Covéronnais,
coyollais,Coyollais,
craonnais,Craonnais,
craonnelois,Craonnelois,
crecois,Créçois,
crepynois,Crépynois,
crezancois,Crézançois,
crucifonsommois,Crucifonsommois,
crouttois,Crouttois,
crouyssien,Crouyssien,
cufficien,Cufficien,
cuirolien,Cuirolien,
cuiry-houssien,Cuiry-Houssien,,14
cuiryens,Cuiryens,
cuissyacois,Cuissyacois,
montecussien,Montécussien,
cutryacois,Cutryacois,
dallonois,Dallonois,
dammardois,Dammardois,
damloupien,Damloupien,
danizien,Danizien,
dizois,Dizois,
dommarien,Dommarien,
domptinois,Domptinois,
dorengtois,Dorengtois,
douchissois,Douchissois,
ebouleausien,Ebouleausien,
spanicien,Spanicien,
palusien,Palusien,
spicarien,Spicarien,
eppois,Eppois,
erlonais,Erlonais,
essignaquois,Essignaquois,
essignyacois,Essignyacois,
essisois,Essisois,
essomois,Essomois,
etampois,Etampois,
etreaupontois,Etréaupontois,
etreillois,Etreillois,
etreusien,Etreusien,
evergnicourtois,Evergnicourtois,
fucoldcurtissien,Fucoldcurtissien,
fayellois,Fayellois,
ferois,Férois,
festeolien,Festéolien,
fieulainois,Fieulainois,
flavien,Flavien,
fluquierois,Fluquièrois,
folembraysien,Folembraysien,
fonsommois,Fonsommois,
fontenellois,Fontenellois,
fontenais,Fontenais,
fontenovicien,Fontenovicien,
fossoyens,Fossoyens,
fourdrinois,Fourdrinois,
francillois,Francillois,
fresnois,Fresnois,
fresnoysien,Fresnoysien,
fressancourtois,Fressancourtois,
frierois,Frièrois,
gandelusien,Gandelusien,
gasiaquois,Gasiaquois,
germainois,Germainois,
gernicourtois,Gernicourtois,
gizycien,Gizycien,
glamois,Glamois,
glennois,Glennois,
goudelancourtois,Goudelancourtois,
goudelancourtois,Goudelancourtois,
goussancourtois,Goussancourtois,
goicien,Goïcien,
verlyssien,Verlyssien,
grandlupois,Grandlupois,
gricourtois,Gricourtois,
grisollois,Grisollois,
grugeois,Grugeois,
guignicourtois,Guignicourtois,
guisard,Guisard,
guyencourtois,Guyencourtois,
haramontois,Haramontois,
hargicourtois,Hargicourtois,
harlysien,Harlysien,
hartennois,Hartennois,
hautevesnois,Hautevesnois,
hautevillois,Hautevillois,
hirsonnais,Hirsonnais,
holnonais,Holnonais,
homblierois,Hombliérois,
houssetois,Houssetois,
ironnais,Ironnais,
itancourtois,Itancourtois,
jaulgonnais,Jaulgonnais,
jeancourtois,Jeancourtois,
joncourtois,Joncourtois,
jumencourtois,Jumencourtois,
jumignyacois,Jumignyacois,
jovinien,Jovinien,
juvincourtois,Juvincourtois,
capellois,Capellois,
odonien,Odonien,
laferois,Laférois,
fertois,Fertois,
milonais,Milonais,
flamengrois,Flamengrois,
malmaisonais,Malmaisonais,
selvois,Selvois,
valmuletiers,Valmuletiers,
villeboisien,Villeboisien,
flaconiers,Flaconiers,
landouzien,Landouzien,
laonnois,Laonnois,
lappionnais,Lappionnais,
launoyens,Launoyens,
laversinois,Laversinois,
catelesien,Catelésien,
le-haucourtois,"Le Haucourtois",,14
nouvionnais,Nouvionnais,
sourdois,Sourdois,
virgultois,Virgultois,
elmerois,Elmérois,
lempirois,Lempirois,
lerzyens,Lerzyens,
autelois,Autelois,
leschellois,Leschellois,
lesdinois,Lesdinois,
lesquiellois,Lesquiellois,
leuillois,Leuillois,
levergeois,Levergeois,
liessois,Liessois,
liezois,Liezois,
lisletois,Lisletois,
lizien,Lizien,
longipontain,Longipontain,
longuevallois,Longuevallois,
loriot,Loriot,
loupeignois,Loupeignois,
berlot,Berlot,
luzoirien,Luzoirien,
machecourtois,Mâchecourtois,
macquignyquois,Macquignyquois,
magnyfossien,Magnyfossien,
maissemiacois,Maissemiacois,
maziacais,Maziacais,
manicampois,Manicampois,
marchaisien,Marchaisien,
mareuillois,Mareuillois,
marlois,Marlois,
marlysien,Marlysien,
mals-peignes,Mals-Peignés,,12
mauregnycien,Mauregnycien,
mayotain,Mayotain,
mennevillois,Mennevillois,
mennevrezien,Mennevrézien,
mercinois,Mercinois,
merilocien,Mérilocien,
mesbrecourtois,Mesbrecourtois,
meurivalois,Meurivalois,
macerien,Macérien,
missyacois,Missyacois,
axo-missien,Axo-Missien,,11
lupimoncellien,Lupimoncellien,
monceen,Moncéen,
mondrepuisien,Mondrepuisien,
montois,Montois,
orignyquois,Orignyquois,
mont-nostradamien,Mont-Nostradamien,,17
montepierrin,Montépierrin,
montacutain,Montacutain,
montbavinois,Montbavinois,
montbrehainois,Montbrehainois,
montcornetois,Montcornetois,
montescourtois,Montescourtois,
montgobertois,Montgobertois,
montgruain,Montgruain,
monthierois,Monthiérois,
monthurellois,Monthurellois,
montignyaquois,Montignyaquois,
ignymontain,Ignymontain,
montignais,Montignais,
montlevonicien,Montlevonicien,
montreuillois,Montreuillois,
morcourtois,Morcourtois,
morsainois,Morsainois,
mortefontainois,Mortefontainois,
moulinois,Moulinois,
moussyacois,Moussyacois,
muretain,Muretain,
muscourtois,Muscourtois,
nantolien,Nantolien,
nauroisien,Nauroisien,
neslois,Neslois,
neufchatelois,Neufchâtelois,
frontonnais,Frontonnais,
neuve-maisonnais,Neuve-Maisonnais,,16
neuvillois,Neuvillois,
neuvillois,Neuvillois,
niziois,Niziois,
nogentais,Nogentais,
nogentellois,Nogentellois,
noroisien,Noroisien,
nouvionnais,Nouvionnais,
nouvionnais,Nouvionnais,
nouvronnais,Nouvronnais,
noyantais,Noyantais,
uliacois,Uliacois,
ognois,Ognois,
ohissois,Ohissois,
ogniacien,Ogniacien,
oiseen,Oiséen,
ulmissien,Ulmissien,
orainvillois,Orainvillois,
aurinien,Aurinien,
orignaquois,Orignaquois,
ulcheen,Ulchéen,
paareen,Paaréen,
paissois,Paissois,
pancyacois,Pancyacois,
papleusien,Papleusien,
parcyacois,Parcyacois,
pargnantais,Pargnantais,
pargnysien,Pargnysien,
pargnysien,Pargnysien,
paslysien,Paslysien,
pavanais,Pavanais,
perlois,Perlois,
pernantais,Pernantais,
verlyzien,Verlyzien,
pierremandois,Pierremandois,
pierrepontois,Pierrepontois,
pignicourtois,Pignicourtois,
pinonais,Pinonais,
pithonais,Pithonais,
plomionais,Plomionais,
ployartais,Ployartais,
pommeramien,Pommeramien,
saint-mard-pontain,Saint-Mard-Pontain,,18
pontavertois,Pontavertois,
russipontain,Russipontain,
pontruetois,Pontruétois,
pauliacien,Pauliacien,
premontois,Prémontois,
premontrois,Prémontrois,
preslois,Preslois,
preslois,Preslois,
prouvaisien,Prouvaisien,
provisiolain,Provisiolain,
podiscain,Podiscain,
puteolien,Putéolien,
cherizien,Cherizien,
quinciacois,Quinciacois,
raillimontois,Raillimontois,
ramicourtois,Ramicourtois,
regniaquois,Regniaquois,
remaucourtois,Remaucourtois,
remignois,Remignois,
renansartois,Renansartois,
rennevalois,Rennevalois,
resignien,Résignien,
ressonnais,Ressonnais,
retheuillois,Retheuillois,
revillois-et-sauvignat,"Révillois et Sauvignat",,22
revillonais,Révillonais,
ribemontois,Ribemontois,
rocourtois,Rocourtois,
rocquignien,Rocquignien,
rogecourtois,Rogécourtois,
romenyat,Romenyat,
romain,Romain,
roucyens,Roucyens,
royaucourtois,Royaucourtois,
rozierois,Roziérois,
rostands,Rostands,
saconois,Saconois,
sainsois,Sainsois,
augisois,Augisois,
blaises,Blaises,
saint-christophois,Saint-Christophois,,18
saint-ermois,Saint-Ermois,,12
saint-eugenois,Saint-Eugénois,,14
saint-gengoulphois,Saint-Gengoulphois,,18
gobanais,Gobanais,
saint-gobertois,Saint-Gobertois,,15
saint-michellois,Saint-Michellois,,16
saint-pierrois,Saint-Pierrois,,14
saint-quentinois,Saint-Quentinois,,16
saint-simonien,Saint-Simonien,,14
saint-thomasien,Saint-Thomasien,,15
saint-croisien,Saint-Croisien,,14
sainte-preuvien,Sainte-Preuvien,,15
sancysien,Sancysien,
saulcherien,Saulcherien,
savignon,Savignon,
seboncourtois,Seboncourtois,
septmontois,Septmontois,
septvalien,Septvalien,
sequehartois,Sequehartois,
serainois,Serainois,
seraucourtois,Seraucourtois,
serchois,Serchois,
sermoisien,Sermoisien,
serysien,Sérysien,
sincenois,Sincenois,
sissonnais,Sissonnais,
sissiaquois,Sissiaquois,
soissonnais,Soissonnais,
sorbaisien,Sorbaisien,
sulceen,Sulcéen,
tavelois,Tavelois,
ternois,Ternois,
thenellois,Thenellois,
toulisien,Toulisien,
travecyens,Travecyens,
trefconnais,Trefconnais,
trucyens,Trucyens,
tupignien,Tupignien,
urcelois,Urcelois,
urvillois,Urvillois,
vadencourtois,Vadencourtois,
vaillysien,Vaillysien,
variscourtois,Variscourtois,
vassognais,Vassognais,
vaucellois,Vaucellois,
vaudessonnais,Vaudessonnais,
vauxois,Vauxois,
vauxaillonnais,Vauxaillonnais,
vauxbuinois,Vauxbuinois,
malresien,Malrésien,
vendellois,Vendellois,
vendeuillois,Vendeuillois,
vendolesien,Vendolésien,
vendressois,Vendressois,
venerollais,Vénérollais,
venizellois,Venizellois,
verdillat,Verdillat,
vermandois,Vermandois,
verneuillois,Verneuillois,
versignien,Versignien,
vervinois,Vervinois,
veslois,Veslois,
vezaponien,Vézaponien,
vicois,Vicois,
vichelois,Vichelois,
vieux-montois,Vieux-Montois,,13
vierzois,Vierzois,
viffortois,Viffortois,
villemontoirien,Villemontoirien,
villeneuvois,Villeneuvois,
genlisien,Genlisien,
villeretois,Villeretois,
cotterezien,Cotterézien,
villerois,Villerois,
villerois,Villerois,
villierois,Villiérois,
virois,Virois,
vivaisois,Vivaisois,
vivierois,Viviérois,
vorgien,Vorgien,
voulpaisien,Voulpaisien,
voyennais,Voyennais,
vregnysien,Vregnysien,
wassignien,Wassignien,
wimyens,Wimyens,
wissignicourtois,Wissignicourtois,
abrestois,Abrestois,
agongeois,Agongeois,
castelainaisien,Castelainaisien,
andelarochois,Andelarochois,
archignacois,Archignacois,
arfeuillat,Arfeuillat,
arpheuillais,Arpheuillais,
arronnais,Arronnais,
audois,Audois,
aurouerois,Aurouërois,
issardien,Issardien,
avermois,Avermois,
avrillois,Avrillois,
bagnolais,Bagnolais,
barraisien,Barraisien,
bayetois,Bayétois,
beaulonnais,Beaulonnais,
beaunois,Beaunois,
beguois,Béguois,
bellenavois,Bellenavois,
bellerivois,Bellerivois,
bertois,Bertois,
bessaytois,Bessaytois,
bessonnais,Bessonnais,
bezenetois,Bézenétois,
billezoissien,Billezoissien,
billyssois,Billyssois,
biozatois,Biozatois,
bizeneuillois,Bizeneuillois,
blomardais,Blomardais,
bostois,Bostois,
bourbonnais,Bourbonnais,
braizois,Braizois,
bransatois,Bransatois,
brenaissois,Brénaissois,
bressollois,Bressollois,
brout-vernetois,Broût-Vernetois,,15
brugheassois,Brugheassois,
bussetois,Bussétois,
buxierois,Buxiérois,
cerillois,Cérillois,
cessetois,Cessetois,
chamberatois,Chambératois,
chambletois,Chambletois,
chantellois,Chantellois,
chapeautois,Chapeautois,
chappois,Chappois,
chareillois,Chareillois,
charmeillois,Charmeillois,
charmois,Charmois,
charlois,Charlois,
chassenardais,Chassenardais,
castelmontbellois,Castelmontbellois,
casteldeneuvrois,Casteldeneuvrois,
chatelois,Châtelois,
chatelperronais,Châtelperronais,
castellucien,Castellucien,
chatillonnois,Châtillonnois,
chavenonnais,Chavenonnais,
chavrochois,Chavrochois,
chemillyssois,Chemillyssois,
chevagnois,Chevagnois,
chezellois,Chezellois,
chezissois,Chezissois,
chiratois,Chiratois,
calvinien,Calvinien,
cindreen,Cindréen,
cognatois,Cognatois,
colombarien,Colombarien,
commentryens,Commentryens,
contignyssois,Contignyssois,
cosnois,Cosnois,
coulandonnais,Coulandonnais,
coulangeois,Coulangeois,
couleuvrois,Couleuvrois,
courcillot,Courcillot,
sabotiers,Sabotiers,
couzonnais,Couzonnais,
crechyssois,Créchyssois,
cressangeois,Cressangeois,
creuzierois,Creuziérois,
creuzierois,Creuziérois,
cussetois,Cussetois,
deneuillois,Deneuillois,
deneuillois,Deneuillois,
biachets,Biachets,
deux-chaisois,Deux-Chaisois,,13
diouxois,Diouxois,
domeratois,Domératois,
dompierrois,Dompierrois,
doyetois,Doyetois,
droituriers,Droituriers,
fiolants,Fiolants,
echassierois,Echassiérois,
escurollois,Escurollois,
espinassois,Espinassois,
estivareillois,Estivareillois,
etroussatois,Etroussatois,
farreraud,Farréraud,
fleurielois,Fleuriélois,
fourillois,Fourillois,
franchessois,Franchessois,
gannatois,Gannatois,
gannaytois,Gannaytois,
garnatois,Garnatois,
gennetinois,Gennetinois,
gipcycrois,Gipcycrois,
givarlaisien,Givarlaisien,
gouisard,Gouisard,
hauterivois,Hauterivois,
herissonnais,Hérissonnais,
hurielois,Huriélois,
hydois,Hydois,
islois,Islois,
isserpentois,Isserpentois,
jalignois,Jalignois,
jenzatois,Jenzatois,
cellois,Cellois,
chabannais,Chabannais,
chapelaudois,Chapelaudois,
chapelois,Chapelois,
ferteen,Fertéen,
guillermiaud,Guillermiaud,
marchois,Marchois,
lafelinois,Lafélinois,
lalizollois,Lalizollois,
lamaisien,Lamaisien,
lapalissois,Lapalissois,
prugnard,Prugnard,
lavaultois,Lavaultois,
lavoinais,Lavoinais,
brethonnois,Brethonnois,
breuillois,Breuillois,
donjonnais,Donjonnais,
mayetois,Mayétois,
mayetois,Mayetois,
montetois,Montetois,
pinois,Pinois,
theillois,Theillois,
vernetois,Vernétois,
veurdrois,Veurdrois,
lenaxois,Lenaxois,
liernollais,Liernollais,
lignerollais,Lignerollais,
limoisien,Limoisien,
loddois,Loddois,
lorigeois,Lorigeois,
louchyssois,Louchyssois,
lourouziens-bourbonnais,"Lourouziens Bourbonnais",,23
lurobelnacien,Lurobelnacien,
lourousien,Lourousien,
lourousien,Lourousien,
lunettois,Lunettois,
lurcyquois,Lurcyquois,
lusignois,Lusignois,
magnetois,Magnétois,
mailletois,Mailletois,
malicornois,Malicornois,
marcenatois,Marcenatois,
marcillatois,Marcillatois,
marignissois,Marignissois,
mariolais,Mariolais,
mazerois,Mazerois,
maziratois,Maziratois,
meaulnois,Meaulnois,
meillerois,Meillerois,
mercycois,Mercycois,
mesplois,Mesplois,
molinetois,Molinetois,
mollois,Mollois,
monestiers,Monestiers,
monetois,Monétois,
montacutin,Montacutin,
montbeunois,Montbeunois,
montcombrouxois,Montcombrouxois,
monteignetois,Monteignétois,
montillyssois,Montillyssois,
montluconnais,Montluçonnais,
montmaraultois,Montmaraultois,
montoldrois,Montoldrois,
montorois,Montorois,
montvicquois,Montvicquois,
moulinois,Moulinois,
muratais,Muratais,
nadois,Nadois,
nassignacien,Nassignacien,
navois,Navois,
nerisien,Nérisien,
neuillyssois,Neuillyssois,
neuillyssois,Neuillyssois,
neurois,Neurois,
neuvyssois,Neuvyssois,
nizerollois,Nizerollois,
noyantais,Noyantais,
paraysien,Paraysien,
parodien,Parodien,
pierrefittois,Pierrefittois,
poezatois,Poezatois,
pouzyquois,Pouzyquois,
premilhatois,Premilhatois,
quinssainois,Quinssainois,
roclois,Roclois,
rongerois,Rongérois,
ronnetois,Ronnetois,
saint-angelois,Saint-Angélois,,14
